transactionAmount,dateTimeTransaction,merchantCategoryCode,cardBalance,encryptedHexCardNo,latitude,longitude,encryptedPan
9229.57,1.71149E+12,4444,8817019.42,81687cbbe58be1fda45ed5eab86cdcc12cfbda46,50.6964708,22.5669964,fb5e958f3ac28186d34d9974250e2b696f95e88e
2050.41,1.71095E+12,6501,2566570.43,112cfe5e04929742f2ae5f3b8d4110bd25d0999b,6.7192076,80.0573194,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
8877.02,1.71109E+12,9803,8865839.41,350a3e66692cd3a1f1851c5e6c88f5d7fa6cfd53,5.9840985,116.0761121,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8108.28,1.71053E+12,3409,5665886.31,70655207715ffac5e91606b8106858796ccddd02,13.4597697,44.0127731,aa919d31ba02400e8ace786bdefa8230679287e3
5807.52,1.71137E+12,9803,4169488.18,c9ea91d830b65794d392e920a669dde2877f655e,-22.6439978,-43.6606463,6a31bb82232078dde0ea99c0fae41895107c21b6
3186.58,1.71082E+12,2371,1203937.66,0c36e585cec297f0a6f66d0edb4b264a802da22f,-20.0207751,57.6240731,6a31bb82232078dde0ea99c0fae41895107c21b6
2196.25,1.71151E+12,2371,4066909.46,72bf6ebabb73f7deefad1f77e5b64fd0e7eee5aa,-6.4306844,106.7175669,6a31bb82232078dde0ea99c0fae41895107c21b6
6986.53,1.70954E+12,9803,9318787.5,68737560513d9a7cdec7034fb8b19e9263dc8a76,-22.72125,27.31057,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5804.22,1.7112E+12,6501,1194142.57,ab913332dd9baddb14bb57a6b043f3c4a75713fb,52.7433639,22.8413044,ec27e63d232fb26c30d3ecbb36762271568960bf
7886.13,1.71024E+12,3409,5720972.14,aedb7cc7e1d53c05907c33aa91087b82fa9d8b80,29.0661274,31.0993845,fb5e958f3ac28186d34d9974250e2b696f95e88e
359.47,1.71024E+12,3409,3877946.61,9bdb060434cdadb7e816801e9c1e26549c1b340b,41.129239,-8.207141,6a31bb82232078dde0ea99c0fae41895107c21b6
5363.15,1.70942E+12,8314,3455249.3,08ac051fed5ae1ea3f400dc76a7e77d9c37ae291,46.7737707,36.8034779,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3713.78,1.71121E+12,6501,2430662.67,4a9a91b09d01fb5e66754e6b6c6d6c93fd5c24fe,9.262717,-78.154779,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
3110.18,1.7101E+12,2371,5186179.18,dc82a072e20e9fa55417da4231f98d28efee2a53,48.8331738,-1.6029573,6a31bb82232078dde0ea99c0fae41895107c21b6
9472.85,1.71147E+12,6501,4913503.52,13628ecb414a699c08151394195fe3578bae5804,38.5833406,-9.1500588,dc5fdfd42d6d13b875e941169108d8efe142ba3d
1082.95,1.7118E+12,6501,1951321.24,4ddd06b703992d56e1001415ea0239924e34e099,25.6759249,103.6645428,dc5fdfd42d6d13b875e941169108d8efe142ba3d
631.33,1.70952E+12,4444,6147440.46,f3989a69080a8c402270885efe167ba60862a0e6,-27.7668733,-64.2415554,0aa907bff09c237d3de74f115c065b281b8545ee
7105.84,1.71143E+12,9803,2287147.41,48fdc6bb55c65f26b5540697e9fd7289ada9ad0f,24.487326,109.733126,dc5fdfd42d6d13b875e941169108d8efe142ba3d
2793.41,1.71175E+12,2371,9767249.58,464759341af2a86efcfcce710caa42253eeb58b8,54.658173,19.9090615,fb5e958f3ac28186d34d9974250e2b696f95e88e
9933.51,1.71113E+12,5969,5174001.53,6b5fa0d4f79429b3b92854d0f6bc7b6ab4cb8696,58.3669548,45.5416034,aa919d31ba02400e8ace786bdefa8230679287e3
5250.52,1.71057E+12,1230,1711953.36,531d6ee68578776375ecc43e1e257ca330398fc1,63.537266,23.6993197,60294b26c658440a1fa3a52264ca47b346d8fa93
7305.29,1.71158E+12,4444,4729388.63,7e63037377d3310806f6620fb274a4df742a0cce,-7.3933814,112.7330892,ec27e63d232fb26c30d3ecbb36762271568960bf
5097.35,1.71063E+12,3409,3809024.91,18a06fb1e58b2c9b00faabce04dfd3aeef321515,35.4358216,126.7020806,fb5e958f3ac28186d34d9974250e2b696f95e88e
4130.48,1.7118E+12,3409,3323451.07,98680af97d698aa5edd3f9bbf29ca5a58120a856,50.1028869,22.558021,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
2322.79,1.71169E+12,8314,8749662.72,7e1a14394cd3817973bba982629b21f8502f1ccf,-7.280135,112.6347636,930a488eaa79c5208d7cf722a22b7385297b7f1a
3286.21,1.71074E+12,3409,6953483.22,c9524ca3e048d9be25c99bb462837dbfe0f4c29d,40.1198606,-7.5443513,ec27e63d232fb26c30d3ecbb36762271568960bf
3099.82,1.70934E+12,5969,2654710.75,e8858f3133b95b272035d534ee8e3dd6dca89832,27.519549,114.073416,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
6258.85,1.71104E+12,4444,1810557.71,3940aec8c451167bef1411a637a483a091f4fb66,46.3698404,15.8995273,60294b26c658440a1fa3a52264ca47b346d8fa93
8031.67,1.71038E+12,6501,7098747.17,5dd71d4d4278dfd9c4f05ef05971740b995c889e,29.8626871,71.3099509,60294b26c658440a1fa3a52264ca47b346d8fa93
1185.5,1.7118E+12,2371,4169198.68,bdb1eda907c99d08a57094bd4e2a54c7b8976515,28.108504,116.382014,aa919d31ba02400e8ace786bdefa8230679287e3
296.69,1.70951E+12,3409,1303758.26,4461091a753d9473548003d9692581710cb01459,42.785791,124.111099,6a31bb82232078dde0ea99c0fae41895107c21b6
7801.01,1.71162E+12,3409,7099002.64,26d97845b1a54d91b71a1eaafed9522369a6bd88,49.7917105,18.3442739,60294b26c658440a1fa3a52264ca47b346d8fa93
5021.18,1.71103E+12,1230,6605608.9,5255951c3b495e9622a93618f5260c3d9331db71,35.6403478,63.309294,6a31bb82232078dde0ea99c0fae41895107c21b6
8043.58,1.71161E+12,8314,3639471.76,e17583be821455c57692781780452c8679deb307,-12.7398884,-60.1422676,60294b26c658440a1fa3a52264ca47b346d8fa93
7744.7,1.71046E+12,3409,1159965.96,2400f06fc0474e74918df55ed61de9b79c062576,43.4650355,24.8715019,0aa907bff09c237d3de74f115c065b281b8545ee
3056.14,1.7111E+12,2371,8322116.65,9c5b6543c0de0bd0e9eb00f8e35f2de294781ba8,39.3112503,26.2201411,dc5fdfd42d6d13b875e941169108d8efe142ba3d
3883.51,1.70977E+12,1230,1228353.1,20d51971a80c3c5f25a996467a58528bb75f3059,49.7058855,6.3726286,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
566.16,1.70969E+12,8314,9979053,6afe4f5f6146fc8b0f2366b349e24a64aae75681,19.6775122,-99.0329594,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
7118.88,1.71138E+12,1230,5197476.16,f16877a7ef463833a1e8b2f385d1b2043922ffb0,52.0697452,18.1662713,aa919d31ba02400e8ace786bdefa8230679287e3
8837.63,1.70996E+12,9803,7629105,158b358573032e3e8018bd9938dd23e6b5ccca2b,-6.2003572,106.6166048,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1134.39,1.71092E+12,9803,7500931.51,23c18822c600be6b3e44f413de4168f91fc7dfbb,51.2036947,16.1523941,dc5fdfd42d6d13b875e941169108d8efe142ba3d
9454.83,1.70986E+12,6501,5204882.18,49c7c682c40581299daf46ec53383b7084994477,7.0583573,125.7222954,930a488eaa79c5208d7cf722a22b7385297b7f1a
4886.94,1.71055E+12,9803,1896051.08,275d0ec2fb61fdfa150229b1dc117d38d242f83f,57.3550131,12.4765885,6a31bb82232078dde0ea99c0fae41895107c21b6
8023.14,1.71133E+12,4444,4981273.89,17edbc7a2847927d4ba58bd39adb6da0756b4a4f,9.201062,-73.5425659,60294b26c658440a1fa3a52264ca47b346d8fa93
2932.62,1.71143E+12,1230,9044337.4,9895595c69d7f29b5e8ca321791cab0950075d5f,-7.0110378,110.3919493,0aa907bff09c237d3de74f115c065b281b8545ee
1236.92,1.70955E+12,2371,2077026.53,98813936fb3ed6b3e666a2b8f98f33e6ba2df0e9,39.958194,116.432774,6a31bb82232078dde0ea99c0fae41895107c21b6
879.74,1.71078E+12,9803,7769367.9,0db18adb86a9b189c8b5662764e1f4b2de39d7f9,53.1307962,30.7935909,0aa907bff09c237d3de74f115c065b281b8545ee
9289.12,1.70984E+12,2371,5279384.89,de6f6fc9ac0048d169df32e9a38b43fe37d37d17,-10.2413,123.699,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
8462.26,1.71118E+12,4444,1887111.58,9c09ca5158b95843e9f3392b52cd121a2a3b8b12,15.4621386,120.5797508,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5622.64,1.71116E+12,4444,1341627.86,8966420f64a10962fb46667b3704b6687c354022,-6.3677078,107.0585813,0aa907bff09c237d3de74f115c065b281b8545ee
3196.04,1.71122E+12,6501,3722031.79,df6939b68b760a7431f6eb2234b969da0b754c4c,47.173426,125.9063009,ec27e63d232fb26c30d3ecbb36762271568960bf
8577.9,1.70968E+12,1230,8814787.5,6a18b7b16d87015fefeb60c1a60d58fffb98861f,33.253142,112.64751,aa919d31ba02400e8ace786bdefa8230679287e3
4207.99,1.71021E+12,3409,6263904.92,ec5bc6ad7496e78b6cdd59fa22033e0840d3b2ae,24.751346,110.451368,60294b26c658440a1fa3a52264ca47b346d8fa93
3021.67,1.71012E+12,5969,7681458.44,4d808f295b9768cb70baf3d84cebede1a67076ab,-34.6809602,-58.694037,ec27e63d232fb26c30d3ecbb36762271568960bf
7080.01,1.71076E+12,9803,3282505.93,550c2a7b6b37f895a5efdda2721ec3c1cfb0924d,-6.8739016,-35.4562795,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1826.52,1.71079E+12,8314,8122854.26,3ac7a88ec8db2adaadb4bcfdba23401daa748d5b,49.7692372,43.6416286,60294b26c658440a1fa3a52264ca47b346d8fa93
8427.86,1.71067E+12,6501,5854778.89,ec3e36e67ca55312c232cfb76d085378c2b6f88e,31.275819,121.499653,aa919d31ba02400e8ace786bdefa8230679287e3
2589.08,1.71096E+12,9803,8763653.99,ac32168ac09048e6dca3e09e0cf1ff119efe7d1e,22.9550072,113.0126011,fb5e958f3ac28186d34d9974250e2b696f95e88e
3691.41,1.70968E+12,5969,5891008.64,34d21be42ebeae35809bd1e1947812797a6ae831,-34.6104702,-58.5278307,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1739.72,1.71091E+12,6501,5519110.98,2536521457146e1c52ee26d3e9564a2be5926c17,48.250574,-1.5029858,930a488eaa79c5208d7cf722a22b7385297b7f1a
8268.84,1.71151E+12,4444,2233916.94,29339a333d975f2b577f72e08795fc60ff0755df,21.3394161,95.0702794,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
5413.36,1.71148E+12,6501,7363796.67,d1d337b24386cb05ee21493772bd0b2ae1e3e7f8,3.1523104,101.7178316,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
9274.59,1.71096E+12,3409,1393071.28,a26f93165bac290ab1b5ad9aa0479ba488e67f7a,14.1507357,120.878102,dc5fdfd42d6d13b875e941169108d8efe142ba3d
3120.65,1.71175E+12,9803,4340585.14,cc301c3c0c76c07629b0e381120a3b67a6ea9472,24.44218,114.938684,dc5fdfd42d6d13b875e941169108d8efe142ba3d
4629.02,1.7107E+12,5969,7320754.41,3164dfd67d10b0c97c4e5c7b694ddaeadaede036,31.032243,121.227747,aa919d31ba02400e8ace786bdefa8230679287e3
8684.65,1.70949E+12,2371,6411152.23,5ade722005a01a323a7ac2a2754752eb8daa3480,59.5448264,13.5422638,fb5e958f3ac28186d34d9974250e2b696f95e88e
7869.12,1.71172E+12,1230,1577218.4,00c8911e0c2295e11e82ffedb40e12e05f108740,37.2425649,111.8568586,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
1906.82,1.71041E+12,5969,8707308.96,0b19f6467ec737b764717f13944fa6721b4c3825,25.313443,117.279653,0aa907bff09c237d3de74f115c065b281b8545ee
7655.22,1.71E+12,6501,9036913.04,b359caa8ce8910e5042974eb836e1a69915d39d1,11.7874103,-86.5141817,6a31bb82232078dde0ea99c0fae41895107c21b6
6058.43,1.70971E+12,5969,1510687.3,e3c0ed46549cfbfbf526803b530c8292ff1506e3,39.9041999,116.4073963,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
2467.83,1.71181E+12,3409,7258320.71,e9638d6e289e605e24cd383db7d8bbb26cf56d1a,30.7361622,72.6661867,fb5e958f3ac28186d34d9974250e2b696f95e88e
5835.42,1.70927E+12,1230,6576371.85,36ea3d38b545922d1fa4853835ecf1352611d576,43.2467751,26.5761136,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5408.57,1.711E+12,9803,5110285.45,3c9b5a79d07945ab37c9c457ffa97848557dfe35,52.6567115,22.2089639,60294b26c658440a1fa3a52264ca47b346d8fa93
9252.96,1.71026E+12,4444,1569179.54,1de707a861a9ae499451b63e69334a2a524d01f8,-7.7351493,110.7092666,aa919d31ba02400e8ace786bdefa8230679287e3
97.52,1.71033E+12,5969,2534476.11,a6562d6ce334f93f86c3554f0963ee5ab1097b43,-19.3298294,47.6849007,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
1435.47,1.70995E+12,4444,3752923.42,e1f76493b3ef2ae0bb55f1e1a2da9e047c779b03,23.116886,113.237353,6a31bb82232078dde0ea99c0fae41895107c21b6
3902.67,1.70937E+12,8314,2494036.55,eba593487aad420bf5d51cec983c4bfbc832d750,60.9464266,29.1348316,0aa907bff09c237d3de74f115c065b281b8545ee
3296.11,1.711E+12,2371,4508081.36,63865852cc0b58687a28cbe1c10f7da66d0f6343,-5.2915408,-39.4035876,ec27e63d232fb26c30d3ecbb36762271568960bf
3972.34,1.71181E+12,8314,3672053.63,d646ee196fae920eb541702f8dfcdda04d1f27da,14.2030447,101.7751709,6a31bb82232078dde0ea99c0fae41895107c21b6
7424.41,1.7101E+12,2371,7310136,8a7e7e3ad71c0f6df6552b0e70b6124b3c472af5,41.4530119,-8.5322628,0aa907bff09c237d3de74f115c065b281b8545ee
5846.8,1.70962E+12,9803,341873.09,ed07854757c5d845d06d31089bdaab000f327114,40.7240772,23.0043777,aa919d31ba02400e8ace786bdefa8230679287e3
4510.88,1.71136E+12,2371,6692254.47,aa103ce944393bce4b8be4d7282507e41751fcbe,57.4346086,15.0586931,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
900.74,1.71133E+12,3409,1480036.25,a77d420fd267c3d3324ea587776bcbd6255931bf,13.7838134,100.6150564,fb5e958f3ac28186d34d9974250e2b696f95e88e
9497.44,1.7099E+12,4444,9281121.26,1c3b4b6c8bd9af0fefdde6e7e88750a55a5cf18a,-28.292455,-49.9375873,fb5e958f3ac28186d34d9974250e2b696f95e88e
9493.14,1.71119E+12,9803,5980723.47,82cc9b1d201a663458cc00dd1be2f627c68fdb3c,54.2290871,90.8414885,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
5515.56,1.7102E+12,5969,6680825.51,8f421f45a12a82fefbf57dd765699a33efa1ea9e,31.7711077,119.9742793,60294b26c658440a1fa3a52264ca47b346d8fa93
6035.46,1.70943E+12,1230,3989700.26,eee8d825a31f206fe2bb1b9fb0ad4f8c29c0d85c,22.6594661,105.9641124,60294b26c658440a1fa3a52264ca47b346d8fa93
1074.57,1.71008E+12,3409,9299989.35,54595d6315a9e8c70aa118b78a9a4eadb821ff7d,18.8589196,-97.0909561,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
9818.08,1.7116E+12,5969,9378401.39,62edb7a5be81cb24ca409fc65e790e49254369ff,-7.9780918,112.8007246,60294b26c658440a1fa3a52264ca47b346d8fa93
1087.3,1.71016E+12,4444,898361.5,9295e722497d9e117ec9872d069ee5122f56b4e4,-4.5261835,104.0769024,0aa907bff09c237d3de74f115c065b281b8545ee
9624.92,1.7109E+12,2371,2255583.47,00c3e1b0f57231bbdbcef93817c31bd794731e01,7.9877141,-10.8479688,930a488eaa79c5208d7cf722a22b7385297b7f1a
5468.66,1.71094E+12,1230,1974337.79,7bcc9ff7952bb9b15bf2107760f1c42345450635,-7.2576752,112.7514577,0aa907bff09c237d3de74f115c065b281b8545ee
1168.06,1.71117E+12,2371,8202582.23,2255959d82c169c5c94ded6292c9cec181768add,-21.0482479,-49.6879727,6a31bb82232078dde0ea99c0fae41895107c21b6
128.96,1.70972E+12,8314,734877.48,1af0fcd03dca413798409f14e66fb9f84c7aa695,51.35249,21.12877,930a488eaa79c5208d7cf722a22b7385297b7f1a
1751.24,1.70994E+12,6501,7271391.71,a7d4cbec6e22eede60894771e7d290672390b9cb,24.8560587,67.2164016,6a31bb82232078dde0ea99c0fae41895107c21b6
209.7,1.71135E+12,8314,4945458.98,2d023b223487266abe6b7a1203d74bfb03155401,40.9862518,22.5406929,6a31bb82232078dde0ea99c0fae41895107c21b6
9100.79,1.71065E+12,5969,5454573.59,b7e72ac8c0ca0891592d1832aa1834da4ee0c599,8.427174,-76.787678,aa919d31ba02400e8ace786bdefa8230679287e3
5747.22,1.70945E+12,2371,6404976.56,77e4ef73d98d94f41534ee8f85d811bbc0d6c46d,52.5871233,33.7634935,ec27e63d232fb26c30d3ecbb36762271568960bf
4765.36,1.71095E+12,2371,6813108.37,a16567a9f02eb134945b750065651373d6128f1f,-7.1651833,115.7930198,ec27e63d232fb26c30d3ecbb36762271568960bf
5458.36,1.70974E+12,8314,5344831.98,ad803e98088551f2db9c84ac71ddeaafc6789148,-11.6551492,-76.5026246,60294b26c658440a1fa3a52264ca47b346d8fa93
3915.29,1.71079E+12,5969,8958351.17,309ff2c0dfae584ef969641ea24039a359ceca09,-7.3475648,108.1576908,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
6406.32,1.70958E+12,9803,8628667.02,dfcfafc8f0e93a2157bc689d1f1fed6f3c3563d9,-7.8165708,-78.416925,ec27e63d232fb26c30d3ecbb36762271568960bf
8457.69,1.71154E+12,1230,1498579.1,1e98fb13f31cd09ff3d1f20050f376be3cac34eb,31.947507,112.017723,fb5e958f3ac28186d34d9974250e2b696f95e88e
7574.18,1.71143E+12,8314,6375678.51,cd649640a09057bd3234f1975f829d0bcc75215b,30.592849,114.305539,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
5931.25,1.71088E+12,9803,3054344.52,e3a03da60bae27a869f4f62c066550318dbf6a20,31.25997,34.2826,dc5fdfd42d6d13b875e941169108d8efe142ba3d
7961.16,1.71074E+12,5969,4823683.7,9d6ef4450d2056c96baaf476924d08ae4b34b35d,-5.2450244,14.8571368,930a488eaa79c5208d7cf722a22b7385297b7f1a
3100.99,1.71107E+12,1230,5685394.92,e165300ef182a5b4b98654041f5939960f652033,13.1314524,102.2104821,aa919d31ba02400e8ace786bdefa8230679287e3
1781.62,1.71014E+12,1230,8355739.14,d12d8d7073e032268465246705df4cc4c21ba7be,51.2291266,46.9776352,0aa907bff09c237d3de74f115c065b281b8545ee
415.3,1.70995E+12,6501,9594070.86,9ea60de033a87c9de7fdf079de390ad8cdd7016c,-5.1942574,-36.4797126,930a488eaa79c5208d7cf722a22b7385297b7f1a
2742.9,1.70977E+12,9803,5370669.48,1e00475b67b52b1989c33d3c53aba6701a4afb43,-7.1072394,109.011884,dc5fdfd42d6d13b875e941169108d8efe142ba3d
5210.88,1.71111E+12,3409,6117080.07,bc4f1ff65830493f0411615799b65fe6fa4e5413,-7.5590563,112.7509656,6a31bb82232078dde0ea99c0fae41895107c21b6
7608.12,1.71115E+12,4444,5797996.07,d989fc42d62c2d62b0ac7e6c774e45610336ce45,40.4776836,45.0525325,dc5fdfd42d6d13b875e941169108d8efe142ba3d
7139.72,1.71153E+12,3409,2255794.85,f814266db2ba05a4429456d3e26df99af799f8f0,27.69417,109.73583,dc5fdfd42d6d13b875e941169108d8efe142ba3d
6667.84,1.71036E+12,1230,8746282.9,9a014c006ed7c47e6d850ba238dc20d799506eb7,34.620202,112.453926,1e59cb4cd1e3b5a131ba1edb93a3be8c38716218
2942.51,1.7115E+12,8314,3045029.66,b49a60572f153159720060c733c1149e211b387c,49.981736,16.5730485,aa919d31ba02400e8ace786bdefa8230679287e3
103.86,1.71008E+12,5969,1686752.62,feed0dcab7c60c4e91b0d7e702ef4d42a4ad3988,56.057734,24.4027094,dc5fdfd42d6d13b875e941169108d8efe142ba3d
3431.81,1.71064E+12,1230,8548413.75,a4dce6738c6dec0b8f9072a16ab2bc224e12db22,35.0633042,116.3184614,930a488eaa79c5208d7cf722a22b7385297b7f1a
3479.72,1.71071E+12,8314,166416.56,218b36f5025650d8a6ed6753e854d952365a1f59,7.453578,-72.467236,0aa907bff09c237d3de74f115c065b281b8545ee
3478.72,1.70958E+12,4444,1940374.75,ea7be1c80bc583c3a24d56de7debb7ab7698e682,38.8491962,-9.2710509,ec27e63d232fb26c30d3ecbb36762271568960bf
7463.81,1.71184E+12,1230,6685729.25,eeb6596a04e39ffd793189ef5ba5585475640aa4,-6.8878234,107.9604706,aa919d31ba02400e8ace786bdefa8230679287e3
4322.59,1.70937E+12,6501,4014066.08,a78732720c4f0a31852c1cbdc6b6220dcf5758bb,-9.4456381,159.9728999,930a488eaa79c5208d7cf722a22b7385297b7f1a
2002.39,1.71047E+12,1230,4011704.05,6cd51a4ab1ade9999c1f21fca19b4bfe10d3d2f5,1.0931431,36.7018311,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
831.38,1.7104E+12,1230,3802853.41,841de259f282076dad5b4c81d77104cdf55268c1,14.6539775,121.0288525,aa919d31ba02400e8ace786bdefa8230679287e3
652.25,1.71089E+12,8314,6876988.85,77beb4250f0015587844a02c2f1f770dae6ac3b8,36.2109406,49.1929609,930a488eaa79c5208d7cf722a22b7385297b7f1a
8461.93,1.71012E+12,3409,1895837.36,fc337918cdd75c1471a36231d52e7b5171b544ed,58.322001,12.3145938,0aa907bff09c237d3de74f115c065b281b8545ee
7255.73,1.71061E+12,4444,1598281.15,50926e944ccf0878e4763a01f15fbd4fdd71900e,32.0948805,-6.6037016,dc5fdfd42d6d13b875e941169108d8efe142ba3d
8940.5,1.71082E+12,4444,4199465.08,90aab98b22b8247cd9f33999b70272e2fbe22f54,51.1227795,21.4274273,aa919d31ba02400e8ace786bdefa8230679287e3
1036.66,1.70961E+12,3409,5599702.87,0bbf23ee1a16665dae24727a43816a5b6d5088ab,41.764145,123.465921,6a31bb82232078dde0ea99c0fae41895107c21b6
4107.23,1.71167E+12,8314,8927254,11858632c3e6a0058af21175f514b621165ee45b,41.821778,124.048453,6a31bb82232078dde0ea99c0fae41895107c21b6
7201.26,1.71052E+12,8314,1987260.89,f43fd9deeb244249462aa8f1f19c0ba4b706b4a5,8.7078954,-76.0391909,60294b26c658440a1fa3a52264ca47b346d8fa93
4480.03,1.7108E+12,6501,1134539.74,aa29c31674878ae465418bf86c5dc1f7de716e15,-7.7607338,112.1698476,dc5fdfd42d6d13b875e941169108d8efe142ba3d
2391.3,1.71163E+12,3409,8670851.19,107a31dd33d95226bbcf562a8542b4110d1a4457,5.6052635,27.4673845,0aa907bff09c237d3de74f115c065b281b8545ee
538.2,1.71133E+12,8314,8105525.94,e1f102478512a110e9f5e1ef4b2f83401212b3e6,45.5080397,-73.564543,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
5844.81,1.70991E+12,8314,4762999.02,9a4ba7ea4094328ee740a94db7c19dc39b34a801,-6.6970726,107.5357224,6a31bb82232078dde0ea99c0fae41895107c21b6
1487.29,1.71115E+12,2371,6951418.24,4fa1a975ba64f34660f968f8f391312dc4838752,54.4515199,101.1756457,0aa907bff09c237d3de74f115c065b281b8545ee
4711.09,1.71173E+12,6501,814474.87,028b08554c697d1f9b4cf6edab1c916116bd7df0,6.009544,80.780153,ec27e63d232fb26c30d3ecbb36762271568960bf
5522.97,1.70989E+12,2371,9762407.75,99cd5c36da04fdfb955c62a166a703df4b8653ae,33.06777,107.031856,aa919d31ba02400e8ace786bdefa8230679287e3
5606.91,1.71039E+12,6501,4191465.3,2797970e7d80feb12920ae7baef4d4518638ac9f,8.679187,124.972309,60294b26c658440a1fa3a52264ca47b346d8fa93
4396.8,1.7095E+12,2371,1087277.85,dc39822a47ab35633742697cbe2f986ddcdb5d45,30.715704,104.02753,60294b26c658440a1fa3a52264ca47b346d8fa93
8946.65,1.71016E+12,8314,1837958.93,fc3c2e728efcae51cdee957e9da129054d6945c4,-7.6095457,110.9655659,ec27e63d232fb26c30d3ecbb36762271568960bf
5175.68,1.71028E+12,4444,7299172.78,306e0b5064656e5ef0407ad3f2dcca5b21d50924,57.9536921,102.7445248,60294b26c658440a1fa3a52264ca47b346d8fa93
2727.23,1.7096E+12,2371,1963841.44,81829d9743067cca82656836b1c408cc922cfbc3,44.9158731,-0.2363562,930a488eaa79c5208d7cf722a22b7385297b7f1a
3306.48,1.71148E+12,1230,999057.92,20dd5f8558ba55a294c47d9230ef00cabbe6abba,-14.65067,-75.0634,dc5fdfd42d6d13b875e941169108d8efe142ba3d
349.35,1.70975E+12,1230,9394649.16,7b06c3975423d4919720c1e23eea4d7318fe0054,14.2724013,-90.7746443,ec27e63d232fb26c30d3ecbb36762271568960bf
134.58,1.71014E+12,1230,3877410.06,e768fb7df4be9ca20c47865751bd57ce927522f0,18.2901598,-71.1389101,aa919d31ba02400e8ace786bdefa8230679287e3
1896.02,1.70996E+12,3409,2979181.42,0e989ca5eca9e2d365f442836904bf44f5d92838,23.614734,115.49047,0aa907bff09c237d3de74f115c065b281b8545ee
7641.11,1.71011E+12,8314,9270267.43,b8908cc5af8b10d6b489c44f73306fe4ec31e90f,-21.2245142,48.3464426,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
422.55,1.70961E+12,5969,7320931.69,ad565120f065dbf073c0a9fa45406cf4814f598c,41.050928,36.861253,ec27e63d232fb26c30d3ecbb36762271568960bf
7369.52,1.71029E+12,1230,3589899.19,f3b85fd216c2acf17d60ae352a455d10409f8311,-0.819175,120.167297,930a488eaa79c5208d7cf722a22b7385297b7f1a
7509.62,1.71148E+12,4444,7783929.09,b4f2b4ca155e71ee27c87b09b11d8788abfbb5a3,9.7220855,6.1112878,fb5e958f3ac28186d34d9974250e2b696f95e88e
670.74,1.70999E+12,1230,7872416.69,2ce67c8242caa5af4a106db8e9bb630340e678a8,50.6162099,33.8468153,6a31bb82232078dde0ea99c0fae41895107c21b6
7788.71,1.70943E+12,4444,3403861.42,791f5a78f54d0d1f0ba7e2ddc402bb1134f7e987,41.99427,21.574625,ec27e63d232fb26c30d3ecbb36762271568960bf
7573.05,1.71043E+12,1230,8701449.65,7dcd7b5ce1ef255cc1aca414e2b4d25dfce11503,42.2971095,-71.4720787,aa919d31ba02400e8ace786bdefa8230679287e3
631.56,1.71028E+12,8314,9600560.6,0eaf605495430c221ae15fb75164161a100434ae,45.180548,0.768949,6a31bb82232078dde0ea99c0fae41895107c21b6
9521.51,1.71082E+12,4444,9783068.55,7fc4d17744db903d662e755e85f521553700a93a,22.9410456,-109.94522,6a31bb82232078dde0ea99c0fae41895107c21b6
3168.55,1.71115E+12,3409,141554.39,41aa3cd1123ca59579dc097566cc2d9cd97f4d75,-27.3869255,-55.9145502,d1e0b6f50b380e6565c5ec730e26122cdf5f840f
2950.43,1.71015E+12,6501,8289588.37,f4f33b0316caffff1544e52ea286b5d74fa9d490,36.625656,114.538961,930a488eaa79c5208d7cf722a22b7385297b7f1a
5063.95,1.70985E+12,2371,7359994.09,06652f83eafde1242720435a23ccf84d197324c9,51.294469,22.147076,6a31bb82232078dde0ea99c0fae41895107c21b6
6307.76,1.71169E+12,5969,5034563.29,b8e817eb44f3d139c7b6805bda3397de2f082802,23.505032,110.454177,930a488eaa79c5208d7cf722a22b7385297b7f1a
